# [1]Sample ID	[2]ts/tv	[3]het/hom	[4]nSNPs	[5]nIndels	[6]Average depth	[7]nSingletons	[8]Sample name
165	1.389688	0.028911	1993	0	64.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/IL0413.paired.bam
166	1.339564	0.039446	1502	0	20.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/LCPCa01.paired.bam
167	1.384248	0.038462	1998	0	70.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/LCPCa02.paired.bam
168	1.429387	0.067712	1703	0	29.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/LCPCa03.paired.bam
169	1.382953	0.038723	1985	0	45.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/LCSBc01.paired.bam
170	1.315104	0.067227	889	0	11.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MACM01.paired.bam
171	1.324873	0.079552	1832	0	24.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MACM02.paired.bam
172	1.387812	0.034814	1724	0	26.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MC02.001.paired.bam
173	1.371094	0.044151	1821	0	26.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MC02.002.paired.bam
174	1.390819	0.037137	1927	0	32.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MC02.003.paired.bam
175	1.393541	0.038941	2001	0	55.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MEBA013928.paired.bam
176	1.388024	0.022040	1994	0	117.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0111.paired.bam
177	1.387909	0.025974	1896	0	38.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0112.paired.bam
178	1.378571	0.027249	1998	0	127.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0113.paired.bam
179	1.393827	0.024841	1939	0	56.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0114.paired.bam
180	1.363517	0.033276	1801	0	28.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0162.paired.bam
181	1.380838	0.034339	1988	0	57.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0225.paired.bam
182	1.470476	0.036771	1297	0	16.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0226.paired.bam
183	1.397683	0.036728	1863	0	26.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0230.paired.bam
184	1.389021	0.031427	2002	0	68.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0238.paired.bam
185	1.351003	0.030779	1641	0	18.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MI0239.paired.bam
186	1.403302	0.077167	2038	0	109.600000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MIXTa02.paired.bam
187	1.407895	0.091451	1098	0	13.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MIXTa03.paired.bam
188	1.375622	0.079096	1910	0	31.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MIXTa04.paired.bam
189	1.382979	0.082126	2016	0	60.600000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MIXTa05.paired.bam
190	1.375000	0.084423	1824	0	25.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MIXTa10.paired.bam
191	1.410349	0.041602	2003	0	59.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0210.paired.bam
192	1.363095	0.044187	1985	0	38.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0211.paired.bam
193	1.429840	0.049080	1368	0	18.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0212.paired.bam
194	1.436293	0.043838	1262	0	13.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO024248.paired.bam
195	1.382093	0.038483	1889	0	26.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0309.paired.bam
196	1.391425	0.044713	1729	0	25.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0311.paired.bam
197	1.371221	0.040318	1961	0	35.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0313.paired.bam
198	1.405762	0.038880	2004	0	158.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MO0351.paired.bam
199	1.385588	0.043695	1887	0	47.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MS0108.paired.bam
200	1.340094	0.042391	1500	0	18.700000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MS0110.paired.bam
201	1.360308	0.050600	1225	0	17.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MS0113.paired.bam
202	1.385455	0.045696	1968	0	39.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MS0114.paired.bam
203	1.389892	0.035994	1986	0	39.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/MS0116.paired.bam
204	1.335793	0.033751	1899	0	27.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NA0101_X.paired.bam
205	1.359756	0.037534	1548	0	26.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NA0102.paired.bam
206	1.319672	0.045567	1698	0	23.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NA0103.paired.bam
207	1.431408	0.026677	1347	0	18.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NCRRb02.paired.bam
208	1.373964	0.034554	2006	0	83.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NCRRb04.paired.bam
209	1.401515	0.030894	1902	0	41.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NCRRb05.paired.bam
210	1.305085	0.039226	2040	0	68.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NMSCa01.paired.bam
211	1.317186	0.036636	2009	0	33.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NMSCa02.paired.bam
212	1.325260	0.038105	2016	0	57.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NMSCa05.paired.bam
213	1.379597	0.040456	2006	0	68.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NPKBa05.paired.bam
214	1.385986	0.046354	2009	0	114.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NPKBa06.paired.bam
215	1.473786	0.051155	1274	0	15.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NPKBa07.paired.bam
216	1.368139	0.044891	1769	0	20.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NPKBa10.paired.bam
217	1.367901	0.055006	959	0	10.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NPKBa14.paired.bam
218	1.394451	0.041448	1985	0	64.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NR01.01.paired.bam
219	1.443431	0.042023	1339	0	14.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NR01.03.paired.bam
220	1.442822	0.041494	1004	0	18.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NR02.01.paired.bam
221	1.403509	0.039629	1233	0	43.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NR02.02.paired.bam
222	1.394451	0.045838	1985	0	42.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/NR02.06.paired.bam
223	1.381065	0.043027	2012	0	76.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/OK0101.paired.bam
224	1.412888	0.080706	2022	0	49.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PAa01.paired.bam
225	1.366828	0.077729	1955	0	32.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PAa02.paired.bam
226	1.391473	0.083724	1851	0	27.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PAa07.paired.bam
227	1.392133	0.045857	2007	0	63.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PC01.024.paired.bam
228	1.383610	0.043139	2007	0	98.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PCa01.paired.bam
229	1.379268	0.039425	1951	0	37.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PCCC1.paired.bam
230	1.396352	0.037330	1445	0	27.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PO0102.paired.bam
231	1.347368	0.030817	2007	0	107.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PSa03.paired.bam
232	1.358314	0.033881	2014	0	80.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PSa04.paired.bam
233	1.365239	0.037569	1878	0	52.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PSa06.paired.bam
234	1.327391	0.049708	1436	0	15.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PUMAa03.paired.bam
235	1.310690	0.044288	2075	0	81.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PUMAa04.paired.bam
236	1.320862	0.035931	2047	0	136.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/PUMAa08.paired.bam
237	1.392557	0.029442	1993	0	74.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RCJRa02.paired.bam
238	1.380368	0.034115	1940	0	33.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RCJRa04.paired.bam
239	1.387097	0.036845	1998	0	59.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RCJRa05.paired.bam
240	1.391566	0.031169	1985	0	40.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RCJRb02.paired.bam
241	1.389286	0.036674	2007	0	93.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RCJRb04.paired.bam
242	1.304762	0.041180	1694	0	20.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEa05.paired.bam
243	1.334096	0.034483	2040	0	50.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEa06.paired.bam
244	1.328392	0.037602	2042	0	66.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEa08.paired.bam
245	1.314451	0.051471	2002	0	34.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEa09.paired.bam
246	1.328638	0.042564	1984	0	35.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEb01.paired.bam
247	1.327626	0.042434	2039	0	40.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEb02.paired.bam
248	1.332398	0.040025	1663	0	18.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/RLPEb03.paired.bam
249	1.391095	0.023172	1987	0	70.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SCSCa01.paired.bam
250	1.391827	0.022085	1990	0	71.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SCSCa02.paired.bam
251	1.389157	0.021112	1983	0	64.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SCSCa03.paired.bam
252	1.371810	0.032804	1952	0	35.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SJ01.21.paired.bam
253	1.425606	0.081790	1402	0	18.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SMAA03.paired.bam
254	1.403092	0.079018	2021	0	48.800000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SMAA06.paired.bam
255	1.388221	0.071159	1987	0	36.700000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/SMAA07.paired.bam
256	1.350394	0.037058	1791	0	25.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/ST0102.paired.bam
257	1.346154	0.033368	2013	0	102.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/ST0103.paired.bam
258	1.310734	0.038598	2045	0	73.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/STDMa04.paired.bam
259	1.378336	0.040522	1515	0	24.200000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/STDMa05.paired.bam
260	1.351382	0.041327	2041	0	62.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/STDMa06.paired.bam
261	1.376932	0.042775	1999	0	84.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0101.paired.bam
262	1.389286	0.040975	2007	0	59.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0103.paired.bam
263	1.383513	0.044503	1995	0	44.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0105.paired.bam
264	1.425439	0.040452	1106	0	12.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0106.paired.bam
265	1.370853	0.034643	2001	0	64.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0411.paired.bam
266	1.386445	0.031877	2007	0	100.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0423.paired.bam
267	1.375154	0.039290	1931	0	28.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0425.paired.bam
268	1.359763	0.038001	1994	0	48.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TN0427.paired.bam
269	1.438202	0.047297	1085	0	12.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TT01.002.paired.bam
270	1.329843	0.044601	1780	0	25.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TULIa03.paired.bam
271	1.322368	0.042066	1412	0	15.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TULIa05.paired.bam
272	1.339286	0.034755	1965	0	29.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TULIa08.paired.bam
273	1.307323	0.038919	1922	0	28.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TULIa09.paired.bam
274	1.379511	0.086656	2044	0	96.800000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TXRSa02.paired.bam
275	1.376639	0.087241	1994	0	37.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TXRSa06.paired.bam
276	1.399494	0.070502	1898	0	30.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TXRSb01.paired.bam
277	1.380895	0.084251	1969	0	36.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TXRSb03.paired.bam
278	1.357060	0.075040	2020	0	62.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TXRSb05.paired.bam
279	1.380000	0.084718	2023	0	50.400000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/TXRSb07.paired.bam
280	1.412048	0.037843	2002	0	66.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/WCKCa01.paired.bam
281	1.390606	0.034778	1934	0	31.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/WCKCa02.paired.bam
282	1.397260	0.051338	1925	0	28.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/WCKCa03.paired.bam
283	1.305369	0.043016	2061	0	64.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/ZANAa04.paired.bam
284	1.365501	0.043085	1961	0	27.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/ZANAa06.paired.bam
285	1.338269	0.043721	2053	0	57.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetAmer1.0_dg/ZANAa07.paired.bam
