# [1]Sample ID	[2]ts/tv	[3]het/hom	[4]nSNPs	[5]nIndels	[6]Average depth	[7]nSingletons	[8]Sample name
167	1.510909	0.162458	1381	0	29.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/LCPCa03.paired.bam
168	1.529688	0.173188	1619	0	45.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/LCSBc01.paired.bam
169	1.536667	0.298635	761	0	10.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MACM01.paired.bam
170	1.520270	0.371324	1492	0	24.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MACM02.paired.bam
171	1.590406	0.170976	1404	0	26.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MC02.001.paired.bam
172	1.527145	0.176998	1443	0	25.000000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MC02.002.paired.bam
173	1.577629	0.160030	1544	0	30.600000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MC02.003.paired.bam
174	1.493750	0.161572	1596	0	54.900000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MEBA013928.paired.bam
175	1.537582	0.086014	1553	0	117.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0111.paired.bam
176	1.541379	0.078274	1474	0	38.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0112.paired.bam
177	1.504870	0.084329	1543	0	128.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0113.paired.bam
178	1.528333	0.090582	1517	0	54.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0114.paired.bam
179	1.563303	0.132091	1397	0	27.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0162.paired.bam
180	1.522436	0.117104	1574	0	56.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0225.paired.bam
181	1.434884	0.113830	1047	0	16.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0226.paired.bam
182	1.576389	0.131098	1484	0	26.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0230.paired.bam
183	1.553018	0.109142	1565	0	64.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0238.paired.bam
184	1.559524	0.127622	1290	0	17.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0239.paired.bam
185	1.476331	0.373257	1674	0	109.900000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa02.paired.bam
186	1.406404	0.362622	977	0	13.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa03.paired.bam
187	1.438462	0.355860	1585	0	31.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa04.paired.bam
188	1.478852	0.327670	1641	0	59.900000	2	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa05.paired.bam
189	1.470000	0.367159	1482	0	24.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa10.paired.bam
190	1.524409	0.159074	1603	0	59.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0210.paired.bam
191	1.536508	0.171554	1598	0	37.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0211.paired.bam
192	1.426966	0.170098	1080	0	18.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0212.paired.bam
193	1.577608	0.169746	1013	0	13.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO024248.paired.bam
194	1.562607	0.158140	1494	0	25.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0309.paired.bam
195	1.454073	0.177057	1416	0	25.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0311.paired.bam
196	1.529221	0.167041	1558	0	35.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0313.paired.bam
197	1.527387	0.176256	1615	0	158.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0351.paired.bam
198	1.527273	0.167176	1529	0	47.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0108.paired.bam
199	1.571739	0.170129	1183	0	18.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0110.paired.bam
200	1.658537	0.170644	981	0	16.800000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0113.paired.bam
201	1.498413	0.173751	1574	0	39.300000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0114.paired.bam
202	1.512698	0.179583	1583	0	38.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0116.paired.bam
203	1.921875	0.449612	561	0	26.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NA0101_X.paired.bam
204	1.905660	0.443750	462	0	26.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NA0102.paired.bam
205	2.073620	0.551084	501	0	22.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NA0103.paired.bam
206	1.556098	0.144105	1048	0	16.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NCRRb02.paired.bam
207	1.526570	0.116726	1569	0	80.000000	2	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NCRRb04.paired.bam
208	1.517588	0.126687	1503	0	38.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NCRRb05.paired.bam
209	1.731544	0.928910	407	0	65.400000	2	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCa01.paired.bam
210	1.618421	0.932039	398	0	31.400000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCa02.paired.bam
211	1.788321	0.958974	382	0	54.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCa05.paired.bam
212	1.516129	0.192140	1638	0	66.200000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa05.paired.bam
213	1.504615	0.198822	1628	0	110.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa06.paired.bam
214	1.553659	0.185730	1047	0	15.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa07.paired.bam
215	1.562384	0.169074	1376	0	20.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa10.paired.bam
216	1.498339	0.176839	752	0	10.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa14.paired.bam
217	1.535484	0.156733	1572	0	64.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR01.01.paired.bam
218	1.448889	0.162447	1102	0	14.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR01.03.paired.bam
219	1.403409	0.162088	846	0	18.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR02.01.paired.bam
220	1.412048	0.155889	1001	0	43.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR02.02.paired.bam
221	1.530709	0.173850	1607	0	40.100000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR02.06.paired.bam
222	1.531646	0.151079	1600	0	74.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/OK0101.paired.bam
223	1.490964	0.350204	1654	0	48.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PAa01.paired.bam
224	1.449923	0.345178	1590	0	30.700000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PAa02.paired.bam
225	1.501661	0.360434	1506	0	26.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PAa07.paired.bam
226	1.523438	0.167751	1615	0	62.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PC01.024.paired.bam
227	1.528571	0.156023	1593	0	96.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PCa01.paired.bam
228	1.578512	0.180924	1560	0	36.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PCCC1.paired.bam
229	2.133803	0.444805	445	0	28.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PO0102.paired.bam
230	1.774038	0.438903	577	0	99.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PSa03.paired.bam
231	1.744186	0.497462	590	0	77.500000	2	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PSa04.paired.bam
232	1.865979	0.470899	556	0	52.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PSa06.paired.bam
233	1.719626	0.953020	291	0	14.900000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa03.paired.bam
234	1.869863	1.205263	419	0	78.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa04.paired.bam
235	1.641026	1.019608	412	0	133.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa08.paired.bam
236	1.498418	0.128663	1579	0	71.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRa02.paired.bam
237	1.535893	0.119381	1519	0	32.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRa04.paired.bam
238	1.532258	0.127874	1570	0	58.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRa05.paired.bam
239	1.546645	0.109843	1556	0	38.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRb02.paired.bam
240	1.511848	0.129261	1590	0	89.300000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRb04.paired.bam
241	1.664122	1.266234	349	0	19.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa05.paired.bam
242	1.598726	1.092308	408	0	48.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa06.paired.bam
243	1.632911	1.122449	416	0	66.200000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa08.paired.bam
244	1.781690	1.046632	395	0	33.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa09.paired.bam
245	1.627451	1.051020	402	0	34.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEb01.paired.bam
246	1.684932	1.107527	392	0	38.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEb02.paired.bam
247	1.622951	1.051282	320	0	17.800000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEb03.paired.bam
248	1.519355	0.081717	1562	0	68.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SCSCa01.paired.bam
249	1.517974	0.073120	1541	0	68.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SCSCa02.paired.bam
250	1.512000	0.079780	1570	0	62.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SCSCa03.paired.bam
251	1.505582	0.175898	1571	0	35.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SJ01.21.paired.bam
252	1.370741	0.321788	1183	0	19.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SMAA03.paired.bam
253	1.483969	0.337993	1627	0	47.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SMAA06.paired.bam
254	1.454135	0.337705	1632	0	35.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SMAA07.paired.bam
255	1.917647	0.405099	496	0	26.100000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ST0102.paired.bam
256	1.791469	0.454321	589	0	97.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ST0103.paired.bam
257	1.863636	1.669492	315	0	72.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMa04.paired.bam
258	1.747126	1.655556	239	0	24.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMa05.paired.bam
259	1.705357	1.657895	303	0	61.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMa06.paired.bam
260	1.496875	0.152958	1598	0	85.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0101.paired.bam
261	1.521193	0.164612	1606	0	57.400000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0103.paired.bam
262	1.524181	0.184480	1618	0	43.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0105.paired.bam
263	1.450667	0.190415	919	0	13.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0106.paired.bam
264	1.533546	0.128826	1586	0	62.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0411.paired.bam
265	1.511774	0.136364	1600	0	97.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0423.paired.bam
266	1.523333	0.148710	1514	0	28.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0425.paired.bam
267	1.517516	0.132521	1581	0	47.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0427.paired.bam
268	1.475219	0.184100	849	0	12.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TT01.002.paired.bam
269	1.610294	1.204969	355	0	24.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa03.paired.bam
270	1.679245	1.103704	284	0	14.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa05.paired.bam
271	1.630137	0.979381	384	0	28.300000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa08.paired.bam
272	1.635036	0.930481	361	0	28.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa09.paired.bam
273	1.454948	0.341404	1662	0	96.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSa02.paired.bam
274	1.423019	0.340778	1621	0	36.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSa06.paired.bam
275	1.425727	0.331092	1584	0	29.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb01.paired.bam
276	1.494557	0.357022	1604	0	34.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb03.paired.bam
277	1.521084	0.362083	1674	0	61.100000	2	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb05.paired.bam
278	1.457778	0.357610	1659	0	49.700000	2	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb07.paired.bam
279	1.562300	0.167394	1604	0	65.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKCa01.paired.bam
280	1.562500	0.153612	1517	0	30.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKCa02.paired.bam
281	1.533552	0.178979	1548	0	28.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKCa03.paired.bam
282	1.862595	0.973684	375	0	62.500000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ZANAa04.paired.bam
283	1.805556	1.148936	404	0	27.000000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ZANAa06.paired.bam
284	1.702532	1.033333	427	0	54.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ZANAa07.paired.bam
