# [1]Sample ID	[2]ts/tv	[3]het/hom	[4]nSNPs	[5]nIndels	[6]Average depth	[7]nSingletons	[8]Sample name
168	1.528571	0.069486	354	0	43.000000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCaAM01.paired.bam
169	1.500000	0.063492	335	0	28.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCaAM03_X.paired.bam
170	1.181818	1.666667	24	0	104.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCb05.paired.bam
171	1.083333	0.923077	25	0	62.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCb06.paired.bam
172	1.200000	1.750000	22	0	63.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCb08.paired.bam
173	1.429530	0.058480	362	0	24.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCcAM01.paired.bam
174	1.495868	0.074733	302	0	19.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCcAM02.paired.bam
175	1.474026	0.046703	381	0	61.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCcAM03.paired.bam
176	1.680556	0.090395	193	0	21.700000	4	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCcOc01.paired.bam
177	1.730159	0.048780	172	0	13.900000	3	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/HXRCcOc02.paired.bam
178	1.515528	0.033163	405	0	104.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0101.paired.bam
179	1.481481	0.046875	402	0	69.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0103.paired.bam
180	1.571429	0.139241	90	0	96.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0406.paired.bam
181	1.342857	0.205882	82	0	27.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0408.paired.bam
182	1.705882	0.164557	92	0	57.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0413.paired.bam
183	1.571429	0.153846	90	0	49.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0416.paired.bam
184	1.513514	0.162500	93	0	63.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0417.paired.bam
185	1.593750	0.202899	83	0	45.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0418.paired.bam
186	1.345324	0.044872	326	0	22.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0506.paired.bam
187	1.445783	0.046392	406	0	124.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0607.paired.bam
188	1.451807	0.040921	407	0	164.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IA0608.paired.bam
189	1.461538	0.200000	96	0	100.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0121.paired.bam
190	1.394737	0.166667	91	0	29.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0123.paired.bam
191	1.411765	0.171429	82	0	27.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0135.paired.bam
192	1.558824	0.242857	87	0	20.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0140.paired.bam
193	1.404908	0.034301	392	0	47.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0203.paired.bam
194	1.419753	0.068120	392	0	31.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0204.paired.bam
195	1.453416	0.058981	395	0	46.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0301.paired.bam
196	1.433735	0.041237	404	0	108.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0302.paired.bam
197	1.500000	0.139241	90	0	41.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/Il0408.paired.bam
198	1.405405	0.126582	89	0	66.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/Il0409.paired.bam
199	1.379310	0.210526	69	0	18.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/Il0412.paired.bam
200	1.486486	0.150000	92	0	66.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/IL0413.paired.bam
201	2.043478	0.206897	70	0	20.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/LCPCa01.paired.bam
202	1.390244	0.225000	98	0	73.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/LCPCa02.paired.bam
203	1.583333	0.388060	93	0	29.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/LCPCa03.paired.bam
204	1.512821	0.256410	98	0	47.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/LCSBc01.paired.bam
205	1.823529	0.411765	48	0	11.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MACM01.paired.bam
206	1.575758	0.328125	85	0	25.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MACM02.paired.bam
207	1.575758	0.250000	85	0	26.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MC02.001.paired.bam
208	1.611111	0.220779	94	0	27.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MC02.002.paired.bam
209	1.475000	0.207317	99	0	32.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MC02.003.paired.bam
210	1.526316	0.246753	96	0	58.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MEBA013928.paired.bam
211	1.493671	0.036842	394	0	38.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MEBA014006.paired.bam
212	1.432432	0.139241	90	0	120.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0111.paired.bam
213	1.545455	0.120000	84	0	39.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0112.paired.bam
214	1.470588	0.063291	84	0	126.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0113.paired.bam
215	1.485714	0.101266	87	0	55.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0114.paired.bam
216	1.457143	0.178082	86	0	28.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0162.paired.bam
217	1.238095	0.236842	94	0	59.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0225.paired.bam
218	1.269231	0.156863	59	0	16.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0226.paired.bam
219	1.513514	0.192308	93	0	27.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0230.paired.bam
220	1.459459	0.096386	91	0	69.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0238.paired.bam
221	1.500000	0.229508	75	0	18.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0239.paired.bam
222	1.456790	0.041885	398	0	59.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0407.paired.bam
223	1.456790	0.033766	398	0	110.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0409.paired.bam
224	1.444444	0.028571	396	0	139.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0504.paired.bam
225	1.493590	0.031830	389	0	46.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MI0505.paired.bam
226	1.486486	0.415385	92	0	114.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa02.paired.bam
227	1.944444	0.358974	53	0	13.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa03.paired.bam
228	1.531250	0.372881	81	0	32.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa04.paired.bam
229	1.638889	0.417910	95	0	63.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa05.paired.bam
230	1.435897	0.507937	95	0	26.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MIXTa10.paired.bam
231	1.445122	0.033505	401	0	67.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0110.paired.bam
232	1.480519	0.058172	382	0	40.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0111.paired.bam
233	1.487342	0.045213	393	0	35.000000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0112.paired.bam
234	1.243902	0.243243	92	0	59.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0210.paired.bam
235	1.375000	0.202532	95	0	38.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0211.paired.bam
236	1.444444	0.245283	66	0	17.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0212.paired.bam
237	1.478788	0.046036	409	0	53.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0213.paired.bam
238	1.439024	0.041667	400	0	49.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0214.paired.bam
239	1.538462	0.245283	66	0	14.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO024248.paired.bam
240	1.555556	0.277778	92	0	26.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0309.paired.bam
241	1.451613	0.187500	76	0	25.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0311.paired.bam
242	1.461538	0.315068	96	0	35.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0313.paired.bam
243	1.540541	0.236842	94	0	160.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MO0351.paired.bam
244	1.225000	0.253521	89	0	46.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0108.paired.bam
245	1.600000	0.278689	78	0	19.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0110.paired.bam
246	1.666667	0.333333	56	0	17.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0113.paired.bam
247	1.527778	0.137500	91	0	39.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0114.paired.bam
248	1.425000	0.276316	97	0	40.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0116.paired.bam
249	1.572650	0.030822	301	0	17.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0121.paired.bam
250	1.560510	0.052356	402	0	59.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/MS0222.paired.bam
251	1.562500	0.413793	41	0	27.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NA0101_X.paired.bam
252	1.545455	0.333333	28	0	26.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NA0102.paired.bam
253	1.000000	0.478261	34	0	23.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NA0103.paired.bam
254	1.172414	0.145455	63	0	19.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NCRRb02.paired.bam
255	1.435897	0.158537	95	0	86.800000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NCRRb04.paired.bam
256	1.540541	0.236842	94	0	43.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NCRRb05.paired.bam
257	1.266667	0.619048	34	0	71.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCa01.paired.bam
258	1.062500	0.736842	33	0	33.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCa02.paired.bam
259	1.312500	1.312500	37	0	58.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCa05.paired.bam
260	1.797619	0.211340	235	0	10.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCaAM01.paired.bam
261	1.810526	0.085366	267	0	14.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCaAM02.paired.bam
262	1.627451	0.080645	268	0	16.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NMSCaAM03.paired.bam
263	1.365854	0.212500	97	0	67.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa05.paired.bam
264	1.567568	0.250000	95	0	113.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa06.paired.bam
265	1.275862	0.294118	66	0	15.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa07.paired.bam
266	1.447368	0.207792	93	0	21.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa10.paired.bam
267	1.555556	0.277778	46	0	11.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NPKBa14.paired.bam
268	1.555556	0.243243	92	0	63.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR01.01.paired.bam
269	1.419355	0.229508	75	0	15.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR01.03.paired.bam
270	2.058824	0.106383	52	0	17.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR02.01.paired.bam
271	1.304348	0.232558	53	0	45.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR02.02.paired.bam
272	1.571429	0.168831	90	0	43.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/NR02.06.paired.bam
273	1.459459	0.263889	91	0	75.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/OK0101.paired.bam
274	1.447853	0.041775	399	0	41.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/OK0102.paired.bam
275	1.452941	0.074742	417	0	81.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/OK0104.paired.bam
276	1.386905	0.030848	401	0	57.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/OK0105.paired.bam
277	1.589744	0.629032	101	0	50.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PAa01.paired.bam
278	1.621622	0.590164	97	0	33.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PAa02.paired.bam
279	1.909091	0.523810	96	0	29.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PAa07.paired.bam
280	1.550000	0.275000	102	0	66.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PC01.024.paired.bam
281	1.325000	0.192308	93	0	102.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PCa01.paired.bam
282	1.400000	0.230769	96	0	39.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PCCC1.paired.bam
283	1.916667	0.666667	35	0	27.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PO0102.paired.bam
284	1.117647	0.384615	36	0	107.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PSa03.paired.bam
285	1.421053	0.586207	46	0	83.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PSa04.paired.bam
286	1.444444	0.692308	44	0	55.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PSa06.paired.bam
287	1.200000	0.571429	22	0	15.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa03.paired.bam
288	1.176471	1.312500	37	0	82.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa04.paired.bam
289	1.312500	0.850000	37	0	136.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa08.paired.bam
290	1.830986	0.080645	201	0	19.200000	14	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/PUMAa10.paired.bam
291	1.459459	0.166667	91	0	75.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRa02.paired.bam
292	1.382353	0.125000	81	0	34.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRa04.paired.bam
293	1.416667	0.160000	87	0	59.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRa05.paired.bam
294	1.486486	0.150000	92	0	41.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRb02.paired.bam
295	1.405405	0.085366	89	0	96.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RCJRb04.paired.bam
296	1.519380	0.090604	325	0	28.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RG0101.paired.bam
297	1.496183	0.090000	327	0	26.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RG0103.paired.bam
298	1.125000	1.833333	34	0	20.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa05.paired.bam
299	1.333333	1.187500	35	0	51.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa06.paired.bam
300	1.769231	0.714286	36	0	70.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa08.paired.bam
301	1.058824	1.187500	35	0	34.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEa09.paired.bam
302	1.384615	0.823529	31	0	35.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEb01.paired.bam
303	1.727273	0.764706	30	0	40.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEb02.paired.bam
304	1.266667	1.000000	34	0	18.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/RLPEb03.paired.bam
305	1.432432	0.084337	90	0	68.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SCSCa01.paired.bam
306	1.514286	0.086420	88	0	70.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SCSCa02.paired.bam
307	1.325000	0.148148	93	0	64.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SCSCa03.paired.bam
308	1.475309	0.028205	401	0	68.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SJ01.20.paired.bam
309	1.410256	0.253333	94	0	35.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SJ01.21.paired.bam
310	1.950000	0.180000	59	0	18.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SMAA03.paired.bam
311	1.358974	0.393939	92	0	53.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SMAA06.paired.bam
312	1.666667	0.411765	96	0	39.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SMAA07.paired.bam
313	1.435374	0.031700	358	0	32.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/SP01.01.paired.bam
314	1.235294	0.461538	38	0	27.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ST0102.paired.bam
315	1.105263	0.481481	40	0	103.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ST0103.paired.bam
316	1.181818	1.000000	24	0	75.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMa04.paired.bam
317	4.333333	3.000000	16	0	24.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMa05.paired.bam
318	1.600000	1.363636	26	0	64.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMa06.paired.bam
319	1.443662	0.280443	347	0	29.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMaAM01.paired.bam
320	1.415584	0.062857	372	0	58.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMaAM02.paired.bam
321	1.395349	0.051020	309	0	27.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/STDMaAM1.paired.bam
322	1.564103	0.265823	100	0	84.000000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0101.paired.bam
323	1.341463	0.215190	96	0	58.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0103.paired.bam
324	1.571429	0.216216	90	0	44.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0105.paired.bam
325	1.894737	0.222222	55	0	12.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0106.paired.bam
326	1.471831	0.035398	351	0	23.900000	1	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0119.paired.bam
327	1.535032	0.023136	398	0	87.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0120.paired.bam
328	1.435897	0.202532	95	0	63.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0411.paired.bam
329	1.447552	0.017442	350	0	24.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0413.paired.bam
330	1.549669	0.026667	385	0	41.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0414.paired.bam
331	1.432432	0.184211	90	0	99.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0423.paired.bam
332	1.513514	0.240000	93	0	28.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0425.paired.bam
333	1.375000	0.250000	95	0	48.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TN0427.paired.bam
334	1.650000	0.325000	53	0	13.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TT01.002.paired.bam
335	1.416667	0.933333	29	0	25.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa03.paired.bam
336	1.454545	0.687500	27	0	15.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa05.paired.bam
